CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders,Revenue,Profit
2179,Customer_4092,46,Mansoura,2020-09-30,0,13177,2020-09-30,Express,136,Product_136,Clothing,467.66,226.4,3,0.0,500,5,1402.98,723.78
2278,Customer_4093,36,Aswan,2023-07-29,0,13674,2023-07-29,Express,124,Product_124,Electronics,1196.63,429.515,1,0.1,522,2,1076.97,647.46
1170,Customer_4094,14,Alexandria,2022-03-18,1,11654,2022-03-18,Standard,136,Product_136,Sports,281.0,164.96,1,0.0,726,3,281.0,116.04
1169,Customer_4095,64,Aswan,2020-06-02,0,10459,2020-06-02,Standard,105,Product_105,Electronics,415.47,175.57,4,0.0,767,5,1661.88,959.6
1871,Customer_4096,58,Luxor,2023-04-27,0,10649,2023-04-27,Same Day,139,Product_139,Electronics,1188.08,500.2,2,0.05,346,4,2257.35,1256.95
1321,Customer_4097,50,Cairo,2023-08-03,0,10481,2023-08-03,Express,106,Product_106,Clothing,678.79,429.515,1,0.0,665,3,678.79,249.27
1455,Customer_4098,39,Aswan,2020-07-05,0,10119,2020-07-05,Standard,145,Product_145,Electronics,342.23,197.61,3,0.0,347,6,1026.69,433.86
1943,Customer_4099,48,Aswan,2022-06-09,0,10672,2022-06-09,Express,136,Product_136,Electronics,994.13,410.02,4,0.0,378,5,3976.52,2336.44
1789,Customer_4100,37,Aswan,2023-09-18,0,12255,2023-09-18,Express,145,Product_145,Clothing,1112.5,598.68,2,0.1,356,3,2002.5,805.14
1612,Customer_4101,25,Cairo,2020-09-24,0,11884,2020-09-24,Same Day,104,Product_104,Sports,231.35,122.78,4,0.0,521,7,925.4,434.28
2178,Customer_4102,54,Giza,2021-04-29,1,10317,2021-04-29,Same Day,110,Product_110,Home Appliances,451.62,254.72,1,0.1,605,2,406.46,151.74
1888,Customer_4103,39,Cairo,2021-08-20,1,12385,2021-08-20,Express,101,Product_101,Electronics,370.85,230.43,3,0.1,1062,4,1001.3,310.01
1348,Customer_4104,47,Giza,2021-06-18,1,12202,2021-06-18,Express,121,Product_121,Clothing,600.79,291.29,3,0.0,906,3,1802.37,928.5
2474,Customer_4105,38,Luxor,2021-07-10,0,13846,2021-07-10,Express,140,Product_140,Electronics,1157.0,613.02,3,0.0,551,6,3471.0,1631.94
2196,Customer_4106,46,Cairo,2022-03-15,1,10867,2022-03-15,Same Day,139,Product_139,Sports,1084.88,691.96,1,0.0,572,4,1084.88,392.92
1009,Customer_4107,39,Giza,2023-12-06,0,13226,2023-12-06,Same Day,137,Product_137,Sports,1010.66,683.98,5,0.0,359,5,5053.3,1633.4
1739,Customer_4108,38,Luxor,2021-10-30,1,13913,2021-10-30,Standard,103,Product_103,Clothing,59.11,39.45,3,0.0,1115,4,177.33,58.98
2288,Customer_4109,40,Luxor,2021-10-13,1,10393,2021-10-13,Same Day,147,Product_147,Home Appliances,256.11,139.14,5,0.0,828,3,1280.55,584.85
2461,Customer_4110,84,Giza,2022-07-16,0,12552,2022-07-16,Express,131,Product_131,Home Appliances,373.78,207.92,3,0.0,709,4,1121.34,497.58
2270,Customer_4111,52,Giza,2021-07-10,1,10970,2021-07-10,Express,127,Product_127,Electronics,444.34,248.27,5,0.0,742,3,2221.7,980.35
1666,Customer_4112,78,Alexandria,2021-04-23,0,10312,2021-04-23,Same Day,117,Product_117,Clothing,262.32,173.29,2,0.05,370,3,498.41,151.83
1545,Customer_4113,39,Luxor,2020-01-06,0,13869,2020-01-06,Standard,123,Product_123,Home Appliances,644.96,420.5,2,0.0,696,6,1289.92,448.92
1128,Customer_4114,35,Giza,2021-02-19,0,11282,2021-02-19,Same Day,113,Product_113,Sports,159.01,78.47,3,0.2,587,4,381.62,146.21
1600,Customer_4115,23,Luxor,2020-10-05,1,13228,2020-10-05,Same Day,147,Product_147,Home Appliances,1137.53,510.59,4,0.0,1115,4,4550.12,2507.76
1604,Customer_4116,64,Cairo,2023-04-12,0,12061,2023-04-12,Express,127,Product_127,Clothing,1192.2,612.42,4,0.0,630,4,4768.8,2319.12
1326,Customer_4117,26,Mansoura,2020-08-11,1,10076,2020-08-11,Express,120,Product_120,Sports,882.69,429.45,1,0.0,1055,4,882.69,453.24
1979,Customer_4118,67,Mansoura,2020-11-14,0,13410,2020-11-14,Standard,146,Product_146,Electronics,180.07,123.39,2,0.0,474,4,360.14,113.36
1403,Customer_4119,24,Aswan,2020-04-08,1,10408,2020-04-08,Express,113,Product_113,Sports,1340.62,643.2,2,0.05,1302,5,2547.18,1260.78
1628,Customer_4120,53,Giza,2020-12-02,0,12441,2020-12-02,Standard,144,Product_144,Home Appliances,1450.17,658.9,4,0.0,344,6,5800.68,3165.08
2382,Customer_4121,16,Giza,2022-07-09,1,13918,2022-07-09,Same Day,124,Product_124,Home Appliances,343.43,230.04,3,0.0,907,6,1030.29,340.17
1717,Customer_4122,33,Luxor,2022-08-12,1,12267,2022-08-12,Standard,141,Product_141,Home Appliances,1071.73,456.5,1,0.0,873,3,1071.73,615.23
2040,Customer_4123,40,Aswan,2021-10-05,1,10743,2021-10-05,Same Day,103,Product_103,Electronics,1270.81,607.55,2,0.0,935,5,2541.62,1326.52
1273,Customer_4124,31,Giza,2022-12-04,0,10432,2022-12-04,Same Day,143,Product_143,Home Appliances,832.77,442.81,1,0.0,746,4,832.77,389.96
1684,Customer_4125,37,Luxor,2020-04-09,0,12853,2020-04-09,Express,110,Product_110,Clothing,518.82,300.15,2,0.0,367,7,1037.64,437.34
1115,Customer_4126,37,Giza,2023-02-01,0,11478,2023-02-01,Same Day,101,Product_101,Electronics,743.91,370.69,5,0.0,471,5,3719.55,1866.1
1860,Customer_4127,52,Luxor,2022-03-01,1,11677,2022-03-01,Same Day,149,Product_149,Sports,792.79,435.14,5,0.0,1094,3,3963.95,1788.25
1692,Customer_4128,8,Giza,2021-01-03,0,13834,2021-01-03,Standard,113,Product_113,Home Appliances,630.92,290.0,1,0.0,493,4,630.92,340.92
2114,Customer_4129,31,Alexandria,2022-07-14,1,13997,2022-07-14,Express,114,Product_114,Clothing,1398.27,800.21,4,0.05,902,3,5313.43,2112.59
2105,Customer_4130,58,Luxor,2021-09-23,1,11831,2021-09-23,Express,133,Product_133,Clothing,1128.63,589.53,4,0.0,846,3,4514.52,2156.4
1323,Customer_4131,48,Alexandria,2022-06-08,0,13211,2022-06-08,Express,102,Product_102,Electronics,399.89,261.84,2,0.0,386,4,799.78,276.1
1960,Customer_4132,59,Alexandria,2021-06-26,1,10987,2021-06-26,Same Day,102,Product_102,Clothing,899.06,429.515,5,0.0,784,2,4495.3,2347.73
1113,Customer_4133,51,Alexandria,2020-09-02,0,11521,2020-09-02,Same Day,139,Product_139,Electronics,1048.6,559.06,5,0.0,423,5,5243.0,2447.7
2081,Customer_4134,23,Alexandria,2020-07-04,0,12701,2020-07-04,Standard,141,Product_141,Electronics,253.23,146.28,1,0.0,412,4,253.23,106.95
1153,Customer_4135,49,Cairo,2020-11-18,0,13712,2020-11-18,Express,131,Product_131,Electronics,569.72,429.515,1,0.0,423,8,569.72,140.21
2427,Customer_4136,41,Aswan,2023-11-06,0,13907,2023-11-06,Express,104,Product_104,Sports,1363.05,609.34,4,0.0,422,1,5452.2,3014.84
2289,Customer_4137,74,Mansoura,2021-09-15,0,12864,2021-09-15,Same Day,134,Product_134,Sports,872.4,555.78,4,0.0,639,2,3489.6,1266.48
1314,Customer_4138,52,Cairo,2023-12-14,0,11553,2023-12-14,Standard,119,Product_119,Clothing,364.65,175.77,4,0.1,384,2,1312.74,609.66
2064,Customer_4139,47,Giza,2023-11-28,0,10754,2023-11-28,Same Day,137,Product_137,Sports,228.04,138.06,3,0.1,400,5,615.71,201.53
1104,Customer_4140,50,Giza,2023-05-20,0,10675,2023-05-20,Express,109,Product_109,Electronics,801.43,344.0,5,0.0,592,4,4007.15,2287.15
2216,Customer_4141,47,Aswan,2020-03-23,1,10831,2020-03-23,Same Day,124,Product_124,Electronics,844.14,545.78,5,0.0,858,3,4220.7,1491.8
2424,Customer_4142,46,Mansoura,2021-03-16,0,11119,2021-03-16,Standard,113,Product_113,Sports,534.9,372.54,1,0.0,575,6,534.9,162.36
2301,Customer_4143,36,Mansoura,2021-11-02,1,10027,2021-11-02,Standard,144,Product_144,Clothing,964.1,493.72,5,0.1,781,3,4338.45,1869.85
1353,Customer_4144,48,Mansoura,2020-10-30,0,13035,2020-10-30,Same Day,130,Product_130,Electronics,149.59,82.52,1,0.2,836,3,119.67,37.15
2015,Customer_4145,54,Alexandria,2020-05-07,0,11253,2020-05-07,Express,119,Product_119,Sports,260.45,138.77,3,0.0,436,3,781.35,365.04
1732,Customer_4146,41,Cairo,2023-12-27,0,10415,2023-12-27,Same Day,141,Product_141,Home Appliances,842.1,562.74,4,0.0,371,3,3368.4,1117.44
1708,Customer_4147,54,Giza,2021-05-23,0,13527,2021-05-23,Same Day,110,Product_110,Clothing,139.63,56.27,3,0.05,425,6,397.95,229.14
2279,Customer_4148,62,Cairo,2021-12-29,0,12072,2021-12-29,Standard,142,Product_142,Clothing,1327.32,791.13,4,0.1,456,4,4778.35,1613.83
1650,Customer_4149,56,Cairo,2022-03-22,0,11710,2022-03-22,Same Day,144,Product_144,Clothing,256.11,152.57,4,0.0,1016,1,1024.44,414.16
1823,Customer_4150,49,Cairo,2022-11-17,0,13475,2022-11-17,Standard,114,Product_114,Home Appliances,1027.18,528.71,1,0.0,776,3,1027.18,498.47
1946,Customer_4151,22,Mansoura,2020-04-10,0,12720,2020-04-10,Standard,140,Product_140,Electronics,617.24,287.51,4,0.0,380,9,2468.96,1318.92
1660,Customer_4152,22,Aswan,2023-10-18,0,10541,2023-10-18,Same Day,148,Product_148,Clothing,629.69,297.15,3,0.0,441,8,1889.07,997.62
1098,Customer_4153,36,Aswan,2021-04-09,0,10164,2021-04-09,Standard,149,Product_149,Sports,1159.09,741.98,2,0.0,700,4,2318.18,834.22
1587,Customer_4154,40,Mansoura,2021-06-16,0,12255,2021-06-16,Same Day,120,Product_120,Clothing,774.22,429.515,1,0.0,427,8,774.22,344.71
1281,Customer_4155,60,Giza,2020-12-22,1,12996,2020-12-22,Express,104,Product_104,Sports,1102.2,627.31,4,0.05,713,2,4188.36,1679.12
1402,Customer_4156,41,Giza,2020-04-03,0,10984,2020-04-03,Express,138,Product_138,Clothing,782.53,385.05,4,0.05,571,3,2973.61,1433.41
2132,Customer_4157,24,Giza,2022-04-08,0,12661,2022-04-08,Standard,144,Product_144,Sports,909.71,436.27,5,0.1,999,7,4093.7,1912.35
1699,Customer_4158,37,Aswan,2022-07-15,0,10372,2022-07-15,Express,139,Product_139,Sports,1153.04,636.16,1,0.0,433,9,1153.04,516.88
1198,Customer_4159,25,Aswan,2023-02-12,1,10617,2023-02-12,Express,105,Product_105,Sports,930.6,622.9,1,0.0,689,3,930.6,307.7
2326,Customer_4160,28,Cairo,2023-01-31,0,13913,2023-01-31,Same Day,142,Product_142,Home Appliances,942.64,551.85,3,0.0,391,7,2827.92,1172.37
1326,Customer_4161,32,Mansoura,2021-05-26,1,10068,2021-05-26,Same Day,132,Product_132,Home Appliances,1194.37,760.32,2,0.0,1055,4,2388.74,868.1
1153,Customer_4162,25,Alexandria,2020-12-07,0,11543,2020-12-07,Express,106,Product_106,Home Appliances,1426.18,827.48,3,0.0,423,8,4278.54,1796.1
1551,Customer_4163,28,Cairo,2022-08-04,1,11658,2022-08-04,Express,114,Product_114,Electronics,596.24,363.3,3,0.0,881,2,1788.72,698.82
1404,Customer_4164,60,Luxor,2020-07-27,0,13424,2020-07-27,Same Day,106,Product_106,Sports,886.82,469.77,3,0.0,338,5,2660.46,1251.15
1461,Customer_4165,49,Aswan,2020-10-13,1,10100,2020-10-13,Same Day,114,Product_114,Electronics,175.1,118.68,2,0.0,1407,2,350.2,112.84
1131,Customer_4166,51,Cairo,2020-05-09,0,10000,2020-05-09,Express,112,Product_112,Home Appliances,570.27,313.98,3,0.0,565,4,1710.81,768.87
1790,Customer_4167,39,Mansoura,2020-01-25,0,12398,2020-01-25,Standard,127,Product_127,Sports,647.47,366.17,1,0.0,635,3,647.47,281.3
1873,Customer_4168,55,Luxor,2020-06-05,1,12054,2020-06-05,Same Day,126,Product_126,Electronics,1261.09,703.04,2,0.0,727,3,2522.18,1116.1
1083,Customer_4169,52,Cairo,2021-03-31,1,10317,2021-03-31,Same Day,112,Product_112,Home Appliances,794.42,393.12,4,0.1,616,2,2859.91,1287.43
2422,Customer_4170,48,Mansoura,2020-09-24,0,12670,2020-09-24,Express,108,Product_108,Electronics,1110.05,521.03,5,0.0,726,2,5550.25,2945.1
1753,Customer_4171,30,Mansoura,2021-02-09,0,11878,2021-02-09,Express,110,Product_110,Electronics,77.56,32.74,5,0.0,392,4,387.8,224.1
1627,Customer_4172,33,Aswan,2022-03-31,0,12556,2022-03-31,Standard,116,Product_116,Home Appliances,723.51,445.29,1,0.0,729,5,723.51,278.22
2132,Customer_4173,55,Alexandria,2022-02-01,0,10185,2022-02-01,Same Day,126,Product_126,Sports,1356.91,660.52,5,0.05,999,7,6445.32,3142.72
1220,Customer_4174,41,Cairo,2023-06-11,0,10727,2023-06-11,Express,108,Product_108,Clothing,375.26,193.92,5,0.0,422,2,1876.3,906.7
1552,Customer_4175,20,Mansoura,2023-07-14,0,12509,2023-07-14,Express,141,Product_141,Clothing,95.71,64.7,5,0.05,402,5,454.62,131.12
2391,Customer_4176,31,Giza,2023-08-13,0,10342,2023-08-13,Standard,145,Product_145,Electronics,678.44,386.67,4,0.0,507,2,2713.76,1167.08
2170,Customer_4177,63,Mansoura,2020-06-21,0,12682,2020-06-21,Standard,129,Product_129,Electronics,1071.43,459.78,5,0.0,778,4,5357.15,3058.25
1111,Customer_4178,31,Alexandria,2023-04-07,0,10712,2023-04-07,Same Day,120,Product_120,Electronics,708.97,453.66,3,0.2,635,2,1701.53,340.55
1614,Customer_4179,44,Mansoura,2023-04-15,0,13079,2023-04-15,Express,117,Product_117,Sports,716.97,341.88,1,0.0,627,2,716.97,375.09
1923,Customer_4180,30,Aswan,2021-06-14,1,12623,2021-06-14,Express,119,Product_119,Electronics,1021.22,577.82,1,0.0,438,3,1021.22,443.4
1474,Customer_4181,51,Cairo,2020-06-02,1,10135,2020-06-02,Same Day,117,Product_117,Electronics,418.86,231.63,1,0.0,1501,3,418.86,187.23
1835,Customer_4182,48,Aswan,2020-02-14,0,11922,2020-02-14,Standard,139,Product_139,Electronics,1140.24,537.54,4,0.0,559,5,4560.96,2410.8
1270,Customer_4183,17,Cairo,2020-12-05,1,10382,2020-12-05,Same Day,101,Product_101,Home Appliances,272.01,118.25,4,0.0,1695,1,1088.04,615.04
1420,Customer_4184,44,Luxor,2021-08-02,0,10185,2021-08-02,Same Day,129,Product_129,Clothing,623.84,289.07,5,0.0,516,4,3119.2,1673.85
1706,Customer_4185,14,Cairo,2023-08-15,1,12686,2023-08-15,Same Day,114,Product_114,Clothing,1001.21,429.515,3,0.0,505,2,3003.63,1715.08
2390,Customer_4186,31,Luxor,2022-06-27,0,10927,2022-06-27,Standard,117,Product_117,Home Appliances,1251.14,603.91,5,0.2,385,5,5004.56,1985.01
2303,Customer_4187,39,Aswan,2020-09-20,0,13443,2020-09-20,Standard,113,Product_113,Sports,1197.72,837.43,1,0.0,638,4,1197.72,360.29
2306,Customer_4188,67,Giza,2020-07-07,0,10963,2020-07-07,Express,129,Product_129,Sports,1096.44,570.84,3,0.0,594,6,3289.32,1576.8
1039,Customer_4189,44,Alexandria,2021-10-11,0,10560,2021-10-11,Express,134,Product_134,Sports,570.69,429.515,1,0.0,531,5,570.69,141.18
1188,Customer_4190,28,Giza,2020-07-09,1,11189,2020-07-09,Same Day,127,Product_127,Home Appliances,227.34,128.39,3,0.0,1577,1,682.02,296.85
2187,Customer_4191,35,Luxor,2020-03-28,1,10897,2020-03-28,Express,146,Product_146,Clothing,364.41,218.64,2,0.0,769,3,728.82,291.54
1993,Customer_4192,53,Mansoura,2022-08-02,0,12686,2022-08-02,Standard,133,Product_133,Clothing,1304.01,429.515,4,0.0,510,4,5216.04,3497.98
1535,Customer_4193,28,Mansoura,2020-04-13,0,11928,2020-04-13,Express,129,Product_129,Electronics,1293.13,623.86,4,0.2,861,3,4138.02,1642.58
2027,Customer_4194,56,Giza,2020-10-12,1,11837,2020-10-12,Express,137,Product_137,Clothing,1429.76,790.85,1,0.0,1483,1,1429.76,638.91
1289,Customer_4195,32,Mansoura,2023-03-21,1,12368,2023-03-21,Standard,139,Product_139,Sports,160.18,106.41,1,0.0,652,1,160.18,53.77
1432,Customer_4196,26,Luxor,2022-06-06,0,11712,2022-06-06,Express,119,Product_119,Sports,828.37,342.01,2,0.0,940,1,1656.74,972.72
1470,Customer_4197,32,Aswan,2024-01-23,0,11738,2024-01-23,Standard,146,Product_146,Electronics,990.59,546.88,5,0.0,344,7,4952.95,2218.55
2204,Customer_4198,15,Alexandria,2022-03-19,1,11180,2022-03-19,Express,124,Product_124,Electronics,1080.45,448.71,3,0.05,1019,1,3079.28,1733.15
2271,Customer_4199,7,Cairo,2022-10-13,0,10857,2022-10-13,Express,114,Product_114,Clothing,983.6,528.24,2,0.0,811,4,1967.2,910.72
1627,Customer_4200,38,Luxor,2020-01-03,0,13802,2020-01-03,Same Day,147,Product_147,Electronics,1166.52,686.68,2,0.0,729,5,2333.04,959.68
1278,Customer_4201,38,Luxor,2022-02-22,1,13045,2022-02-22,Express,137,Product_137,Electronics,571.23,356.11,1,0.05,804,3,542.67,186.56
1876,Customer_4202,43,Cairo,2023-10-31,0,10284,2023-10-31,Same Day,105,Product_105,Home Appliances,310.18,136.96,1,0.1,428,5,279.16,142.2
1580,Customer_4203,38,Cairo,2022-05-23,0,13872,2022-05-23,Express,124,Product_124,Clothing,346.65,155.98,5,0.0,387,5,1733.25,953.35
1862,Customer_4204,74,Alexandria,2020-12-19,1,13099,2020-12-19,Same Day,134,Product_134,Sports,67.37,36.45,5,0.1,1230,3,303.17,120.92
1253,Customer_4205,42,Alexandria,2021-12-25,0,12398,2021-12-25,Express,131,Product_131,Home Appliances,557.97,390.25,1,0.0,605,6,557.97,167.72
1180,Customer_4206,19,Alexandria,2021-03-15,1,12130,2021-03-15,Standard,130,Product_130,Sports,183.03,92.76,4,0.0,1388,2,732.12,361.08
1680,Customer_4207,23,Mansoura,2021-01-18,0,11647,2021-01-18,Express,109,Product_109,Electronics,516.16,272.67,5,0.0,665,3,2580.8,1217.45
1824,Customer_4208,40,Luxor,2021-07-17,1,10665,2021-07-17,Standard,127,Product_127,Electronics,960.9,509.02,2,0.0,1125,5,1921.8,903.76
1699,Customer_4209,33,Aswan,2021-07-27,0,11393,2021-07-27,Standard,128,Product_128,Sports,1346.99,571.41,1,0.0,433,9,1346.99,775.58
1565,Customer_4210,21,Cairo,2022-07-02,1,12588,2022-07-02,Same Day,142,Product_142,Home Appliances,1267.43,801.33,3,0.0,914,4,3802.29,1398.3
2349,Customer_4211,39,Luxor,2020-10-31,1,13466,2020-10-31,Standard,126,Product_126,Home Appliances,416.38,198.17,3,0.0,535,5,1249.14,654.63
2380,Customer_4212,39,Luxor,2020-11-03,1,12024,2020-11-03,Standard,118,Product_118,Home Appliances,244.42,149.37,4,0.0,1268,3,977.68,380.2
1679,Customer_4213,63,Alexandria,2023-11-06,1,12527,2023-11-06,Same Day,136,Product_136,Electronics,329.95,179.01,1,0.0,570,3,329.95,150.94
1390,Customer_4214,26,Alexandria,2023-06-22,0,12260,2023-06-22,Express,108,Product_108,Clothing,1457.93,850.75,2,0.05,559,5,2770.07,1068.57
2108,Customer_4215,33,Luxor,2023-06-17,0,13685,2023-06-17,Express,118,Product_118,Electronics,846.74,352.41,4,0.0,440,3,3386.96,1977.32
2340,Customer_4216,63,Alexandria,2021-05-18,0,10929,2021-05-18,Standard,120,Product_120,Sports,314.63,209.85,2,0.0,368,2,629.26,209.56
1211,Customer_4217,44,Mansoura,2023-08-18,0,12407,2023-08-18,Same Day,132,Product_132,Home Appliances,1269.08,600.47,3,0.0,401,2,3807.24,2005.83
1383,Customer_4218,26,Cairo,2021-08-27,1,10213,2021-08-27,Express,129,Product_129,Clothing,623.03,374.46,2,0.0,485,5,1246.06,497.14
1341,Customer_4219,29,Luxor,2022-10-18,0,10303,2022-10-18,Same Day,149,Product_149,Home Appliances,1353.87,865.67,3,0.0,806,5,4061.61,1464.6
1843,Customer_4220,21,Cairo,2022-04-23,1,13226,2022-04-23,Same Day,148,Product_148,Electronics,427.98,429.515,5,0.2,984,4,1711.92,-435.65
2061,Customer_4221,41,Mansoura,2023-01-02,1,11403,2023-01-02,Standard,118,Product_118,Clothing,620.17,310.83,3,0.0,700,2,1860.51,928.02
1419,Customer_4222,55,Alexandria,2022-08-09,0,10199,2022-08-09,Same Day,107,Product_107,Clothing,782.17,542.33,3,0.05,401,8,2229.18,602.19
1750,Customer_4223,41,Giza,2020-05-04,0,13751,2020-05-04,Standard,101,Product_101,Electronics,1344.29,650.01,4,0.0,414,5,5377.16,2777.12
2192,Customer_4224,17,Mansoura,2020-06-28,1,12285,2020-06-28,Same Day,128,Product_128,Home Appliances,1309.7,896.62,4,0.1,1648,1,4714.92,1128.44
2366,Customer_4225,53,Giza,2021-07-26,1,10670,2021-07-26,Standard,133,Product_133,Home Appliances,882.81,394.5,1,0.0,1043,3,882.81,488.31
1305,Customer_4226,42,Cairo,2022-02-23,1,11728,2022-02-23,Express,104,Product_104,Home Appliances,371.57,192.01,1,0.2,1043,2,297.26,105.25
1701,Customer_4227,36,Luxor,2020-10-08,1,13238,2020-10-08,Same Day,120,Product_120,Electronics,634.87,280.33,3,0.0,991,3,1904.61,1063.62
1868,Customer_4228,33,Alexandria,2022-08-05,0,11249,2022-08-05,Standard,136,Product_136,Sports,1464.67,586.85,5,0.0,470,4,7323.35,4389.1
1536,Customer_4229,11,Mansoura,2021-12-02,1,10878,2021-12-02,Express,131,Product_131,Sports,931.27,445.22,1,0.0,750,5,931.27,486.05
2135,Customer_4230,49,Alexandria,2023-09-08,0,10250,2023-09-08,Standard,138,Product_138,Home Appliances,1182.59,503.98,3,0.0,511,3,3547.77,2035.83
2434,Customer_4231,20,Giza,2022-12-12,0,13351,2022-12-12,Standard,128,Product_128,Clothing,702.3,488.73,4,0.0,751,4,2809.2,854.28
1205,Customer_4232,28,Giza,2021-05-25,0,12523,2021-05-25,Standard,103,Product_103,Sports,821.41,516.25,1,0.0,417,5,821.41,305.16
2208,Customer_4233,46,Aswan,2023-07-15,0,10497,2023-07-15,Standard,106,Product_106,Home Appliances,671.98,269.54,1,0.05,536,3,638.38,368.84
2405,Customer_4234,12,Luxor,2023-01-18,0,11987,2023-01-18,Standard,145,Product_145,Sports,1069.24,499.44,3,0.0,692,6,3207.72,1709.4
1495,Customer_4235,20,Giza,2020-02-09,0,10977,2020-02-09,Same Day,123,Product_123,Home Appliances,1284.63,772.11,3,0.0,1788,1,3853.89,1537.56
2402,Customer_4236,58,Luxor,2022-02-22,1,13804,2022-02-22,Express,107,Product_107,Sports,785.68,408.21,2,0.0,935,3,1571.36,754.94
2070,Customer_4237,41,Aswan,2023-12-31,0,13606,2023-12-31,Express,136,Product_136,Sports,747.26,485.38,2,0.0,367,6,1494.52,523.76
1503,Customer_4238,30,Mansoura,2022-01-05,1,13044,2022-01-05,Express,101,Product_101,Clothing,543.42,299.67,5,0.0,827,5,2717.1,1218.75
2045,Customer_4239,41,Aswan,2022-09-09,0,12748,2022-09-09,Same Day,106,Product_106,Clothing,306.79,182.88,1,0.0,331,5,306.79,123.91
1212,Customer_4240,50,Luxor,2023-01-20,0,13482,2023-01-20,Standard,124,Product_124,Sports,1411.91,817.65,2,0.0,712,4,2823.82,1188.52
1309,Customer_4241,56,Giza,2022-09-19,0,10783,2022-09-19,Same Day,137,Product_137,Home Appliances,508.32,300.65,3,0.0,835,1,1524.96,623.01
1660,Customer_4242,23,Cairo,2021-05-12,0,12476,2021-05-12,Standard,145,Product_145,Clothing,1211.0,567.99,1,0.0,441,8,1211.0,643.01
1752,Customer_4243,24,Luxor,2023-03-04,1,10538,2023-03-04,Same Day,136,Product_136,Electronics,1087.25,556.66,2,0.2,482,4,1739.6,626.28
1271,Customer_4244,49,Alexandria,2022-10-25,0,10900,2022-10-25,Express,124,Product_124,Clothing,1196.83,496.91,5,0.0,667,4,5984.15,3499.6
1937,Customer_4245,49,Cairo,2021-10-20,0,11466,2021-10-20,Same Day,138,Product_138,Sports,1408.31,811.6,5,0.0,362,3,7041.55,2983.55
2225,Customer_4246,19,Luxor,2022-06-03,0,13015,2022-06-03,Standard,145,Product_145,Sports,953.89,512.98,5,0.0,570,3,4769.45,2204.55
1031,Customer_4247,25,Alexandria,2021-07-07,1,10209,2021-07-07,Express,129,Product_129,Electronics,1352.03,849.37,5,0.0,1196,3,6760.15,2513.3
1442,Customer_4248,37,Aswan,2021-03-01,0,13618,2021-03-01,Express,137,Product_137,Clothing,293.16,135.41,3,0.0,519,4,879.48,473.25
1161,Customer_4249,40,Cairo,2020-02-23,0,11733,2020-02-23,Standard,145,Product_145,Sports,958.73,509.13,5,0.2,455,6,3834.92,1289.27
1766,Customer_4250,40,Luxor,2021-10-15,1,10490,2021-10-15,Standard,132,Product_132,Electronics,1169.8,531.35,4,0.2,1174,5,3743.36,1617.96
1253,Customer_4251,19,Mansoura,2023-05-07,0,12518,2023-05-07,Same Day,125,Product_125,Electronics,443.88,259.31,5,0.0,605,6,2219.4,922.85
1520,Customer_4252,40,Aswan,2021-03-24,0,11709,2021-03-24,Standard,110,Product_110,Home Appliances,1124.09,735.61,2,0.0,365,6,2248.18,776.96
1976,Customer_4253,29,Alexandria,2020-03-01,1,11753,2020-03-01,Standard,135,Product_135,Clothing,1178.79,742.21,1,0.2,424,3,943.03,200.82
1009,Customer_4254,22,Mansoura,2021-07-29,0,12615,2021-07-29,Standard,125,Product_125,Clothing,1255.22,857.64,2,0.0,359,5,2510.44,795.16
1725,Customer_4255,39,Giza,2020-04-29,0,11918,2020-04-29,Express,127,Product_127,Clothing,503.68,348.3,1,0.0,504,9,503.68,155.38
1504,Customer_4256,38,Aswan,2022-08-24,0,12034,2022-08-24,Standard,145,Product_145,Sports,1038.33,655.82,3,0.0,812,5,3114.99,1147.53
1784,Customer_4257,52,Aswan,2022-12-20,0,12711,2022-12-20,Express,132,Product_132,Electronics,491.17,238.73,1,0.0,351,5,491.17,252.44
1435,Customer_4258,27,Luxor,2022-01-02,1,11929,2022-01-02,Express,112,Product_112,Home Appliances,1121.61,522.42,4,0.2,860,3,3589.15,1499.47
2134,Customer_4259,43,Luxor,2023-11-04,0,11486,2023-11-04,Express,104,Product_104,Clothing,721.31,385.37,5,0.05,631,4,3426.22,1499.37
1152,Customer_4260,16,Alexandria,2021-04-21,1,12597,2021-04-21,Standard,142,Product_142,Home Appliances,916.44,639.83,2,0.0,1253,3,1832.88,553.22
1916,Customer_4261,35,Aswan,2020-11-22,0,12003,2020-11-22,Standard,126,Product_126,Home Appliances,652.97,342.03,1,0.1,1265,6,587.67,245.64
1868,Customer_4262,46,Luxor,2020-07-24,0,11500,2020-07-24,Express,103,Product_103,Electronics,284.88,130.97,2,0.0,470,4,569.76,307.82
2125,Customer_4263,48,Giza,2021-05-22,0,10197,2021-05-22,Same Day,117,Product_117,Clothing,308.14,210.55,5,0.1,549,7,1386.63,333.88
1752,Customer_4264,48,Luxor,2023-09-07,1,11967,2023-09-07,Same Day,109,Product_109,Home Appliances,162.47,83.8,3,0.0,482,4,487.41,236.01
