CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders
1276,Customer_3677,54,Giza,04-10-2020,0,10700,04-10-2020,Same Day,117,Product_117,Home Appliances,1236.9,834.48,2,,391,8
2227,Customer_3678,3,Mansoura,04/22/2022,0,11350,04/22/2022,Standard,104,Product_104,Electronics,1102.44,562.54,5,,568,5
1193,Customer_3679,53,Mansoura,05/01/2020,0,12883,05/01/2020,Standard,129,Product_129,Clothing,934.25,520.52,3,,405,7
1695,Customer_3680,33,Aswan,21-07-2021,0,13547,21-07-2021,Standard,107,Product_107,Home Appliances,890.76,399.6,4,,422,3
2309,Customer_3681,48,Mansoura,05-09-2023,0,10822,05-09-2023,Standard,144,Product_144,Electronics,1495.26,928.25,2,,484,1
1056,Customer_3682,30,Mansoura,09/16/2020,0,11634,09/16/2020,Standard,113,Product_113,Electronics,453.1,257.4,5,,433,2
2326,  Customer_3683  ,20,Mansoura,12/07/2023,0,10096,12/07/2023,Express,105,Product_105,Sports,1180.54,628.01,1,,391,7
2186,Customer_3684,45,Alexandria,28-09-2020,0,10326,28-09-2020,Express,106,Product_106,Electronics,893.04,610.98,4,,338,5
1018,Customer_3685,17,Aswan,26-05-2021,0,12120,26-05-2021,Standard,134,Product_134,Home Appliances,1465.03,977.46,2,,355,8
2393,Customer_3686,34,Cairo,10/26/2020,1,10993,10/26/2020,Same Day,107,Product_107,Elec,1250.31,747.5,2,,1085,2
1263,Customer_3687,27,Aswan,27-12-2023,0,11279,27-12-2023,Same Day,146,Product_146,Elec,1497.86,1013.37,4,,371,2
1793,Customer_3688,37,Aswan,10/21/2021,0,11766,10/21/2021,Express,128,Product_128,Clothing,903.07,514.24,4,,388,7
1112,Customer_3689,51,Aswan,21-05-2021,0,13241,21-05-2021,Express,146,Product_146,Elec,346.59,224.62,2,0.2,446,6
2350,Customer_3690,32,Giza,16-10-2023,0,10993,16-10-2023,Express,110,Product_110,Home Appliances,780.35,408.0,5,,443,3
1541,Customer_3691,44,Cairo,15-03-2022,0,10332,15-03-2022,Same Day,104,Product_104,Sports,1081.11,460.58,1,,563,5
1646,Customer_3692,51,Giza,09/29/2022,0,11180,09/29/2022,Express,103,Product_103,Sports,1172.82,818.92,5,,591,3
1578,Customer_3693,30,Alexandria,18-10-2020,0,13490,18-10-2020,Express,125,Product_125,Sports,50.74,22.82,3,0.1,1000,4
2088,Customer_3694,31,Alexandria,03/28/2023,0,11964,03/28/2023,Express,123,Product_123,Sports,782.29,371.94,3,0.2,339,6
2315,Customer_3695,60,Luxor,19-07-2023,0,12505,19-07-2023,Standard,127,Product_127,Clothing,391.09,175.57,3,,360,3
1024,CUSTOMER_3696,38,Luxor,07/04/2021,0,12781,07/04/2021,Standard,114,Product_114,Home Appliances,1318.62,660.95,2,0.1,426,6
1000,Customer_3697,47,Alexandria,07/09/2023,0,12923,07/09/2023,Express,138,Product_138,Clothing,271.71,132.26,1,,363,5
1910,CUSTOMER_3698,47,Alexandria,28-04-2022,0,12905,28-04-2022,Same Day,132,Product_132,Sports,1016.36,589.82,1,,741,5
1140,Customer_3699,22,Giza,07-02-2022,0,10098,07-02-2022,Standard,123,Product_123,Clothing,435.79,304.59,2,,857,6
1647,Customer_3700,28,Alexandria,07/14/2022,0,12779,07/14/2022,Express,147,Product_147,Electronics,566.99,235.73,2,,646,3
1187,customer_3701,45,Cairo,06/03/2020,0,12972,06/03/2020,Standard,140,Product_140,Home Appliances,1413.81,895.7,2,,346,6
2151,Customer_3702,8,Giza,21-07-2023,0,10243,21-07-2023,Same Day,137,Product_137,Elec,398.65,174.77,1,,530,3
1200,CUSTOMER_3703,36,Alexandria,09-07-2020,0,13842,09-07-2020,Express,103,Product_103,Clothing,187.75,76.22,2,,673,5
2150,Customer_3704,27,Giza,04/05/2022,0,11500,04/05/2022,Express,135,Product_135,Electronics,150.46,89.01,4,0.05,696,7
1256,Customer_3705,56,Giza,11/21/2022,1,11464,11/21/2022,Standard,113,Product_113,Clothing,781.69,517.47,4,,772,1
1546,CUSTOMER_3706,45,Mansoura,23-07-2021,1,13265,23-07-2021,Express,134,Product_134,Clothing,980.48,444.05,4,,740,4
1193,Customer_3707,57,Luxor,11/23/2023,0,11398,11/23/2023,Standard,124,Product_124,Home Appliances,524.58,263.59,2,,405,7
1702,CUSTOMER_3708,39,Giza,01/25/2022,1,12709,01/25/2022,Same Day,101,Product_101,Home Appliances,1050.88,473.55,4,,387,5
2127,customer_3709,38,Aswan,07/20/2022,0,13053,07/20/2022,Standard,112,Product_112,Home Appliances,138.5,93.07,2,,674,6
2288,Customer_3710,35,Giza,09/26/2022,1,10366,09/26/2022,Express,108,Product_108,Sports,1293.14,622.14,4,,828,3
1801,  Customer_3711  ,32,Aswan,01-11-2021,0,13226,01-11-2021,Same Day,119,Product_119,Home Appliances,1234.02,658.24,2,,365,6
1941,Customer_3712,80,Mansoura,06-04-2023,0,12546,06-04-2023,Same Day,109,Product_109,Electronics,1478.97,988.58,5,,475,5
2407,Customer_3713,52,Alexandria,01/06/2020,1,13605,01/06/2020,Same Day,128,Product_128,Home Appliances,1407.93,796.69,3,0.1,1654,2
2283,Customer_3714,24,Giza,09-02-2024,0,11481,09-02-2024,Standard,114,Product_114,Home Appliances,566.49,,5,,327,6
1413,Customer_3715,79,Mansoura,09-07-2020,0,13699,09-07-2020,Same Day,127,Product_127,Home Appliances,628.95,426.39,3,,948,7
2381,Customer_3716,33,Cairo,02/05/2024,1,12160,02/05/2024,Express,118,Product_118,Clothing,1131.65,609.37,3,,331,3
2098,Customer_3717,44,Mansoura,27-07-2022,0,12992,27-07-2022,Same Day,142,Product_142,Clothing,244.42,140.47,4,0.2,469,6
2378,customer_3718,54,Luxor,24-07-2023,0,13794,24-07-2023,Same Day,141,Product_141,Home Appliances,505.32,237.04,3,,351,4
1909,Customer_3719,16,Luxor,22-09-2023,1,11047,22-09-2023,Standard,106,Product_106,Clothing,221.88,154.69,3,,419,3
1187,customer_3720,27,Alexandria,29-11-2023,0,10282,29-11-2023,Standard,133,Product_133,Clothing,709.59,343.08,5,,346,6
2313,Customer_3721,64,Aswan,03-01-2022,0,11315,03-01-2022,Express,137,Product_137,Sports,850.41,540.0,3,,435,4
1044,Customer_3722,36,Alexandria,09-05-2020,1,11386,09-05-2020,Express,142,Product_142,Electronics,356.18,175.91,2,,1698,1
1082,Customer_3723,54,Aswan,30-12-2022,0,12448,30-12-2022,Standard,125,Product_125,Clothing,88.62,43.77,2,,520,5
2146,Customer_3724,33,Aswan,25-03-2022,1,12615,25-03-2022,Same Day,113,Product_113,Elec,1093.07,471.29,4,,1013,1
1357,  Customer_3725  ,38,Aswan,22-03-2021,1,13337,22-03-2021,Standard,123,Product_123,Clothing,79.01,44.88,5,,1031,2
2089,CUSTOMER_3726,66,Aswan,05/29/2022,0,13125,05/29/2022,Standard,136,Product_136,Home Appliances,1461.43,691.91,1,,751,4
1935,customer_3727,46,Luxor,03/09/2021,0,13920,03/09/2021,Standard,133,Product_133,Clothing,371.33,165.06,5,0.05,468,9
1374,CUSTOMER_3728,34,Luxor,10-10-2022,1,13691,10-10-2022,Express,121,Product_121,Clothing,1012.66,473.92,1,,814,5
1161,CUSTOMER_3729,29,Giza,03-07-2021,0,12761,03-07-2021,Express,134,Product_134,Electronics,680.39,323.41,3,0.1,455,6
2403,  Customer_3730  ,31,Luxor,10/23/2021,0,11737,10/23/2021,Express,136,Product_136,Home Appliances,136.53,75.26,1,,626,7
2381,customer_3731,58,Alexandria,08/03/2021,1,10421,08/03/2021,Express,117,Product_117,Sports,734.67,378.93,3,,331,3
2211,Customer_3732,51,Luxor,22-11-2021,0,12896,22-11-2021,Same Day,110,Product_110,Electronics,799.3,337.82,5,,372,5
1321,Customer_3733,22,Alexandria,01/25/2023,0,13966,01/25/2023,Express,123,Product_123,Home Appliances,1289.29,723.04,5,,665,3
1449,CUSTOMER_3734,41,Cairo,29-03-2023,0,13545,29-03-2023,Express,144,Product_144,Home Appliances,1111.91,707.54,4,,644,5
2497,Customer_3735,38,Luxor,24-09-2020,0,13801,24-09-2020,Same Day,102,Product_102,Electronics,164.99,94.42,4,0.1,644,5
2036,Customer_3736,44,Alexandria,03/05/2023,0,11266,03/05/2023,Same Day,135,Product_135,Clothing,353.29,244.6,3,,386,6
1183,customer_3737,30,Aswan,20-09-2022,0,11377,20-09-2022,Standard,114,Product_114,Home Appliances,502.24,215.84,3,0.05,834,2
1110,customer_3738,56,Mansoura,12/04/2021,0,11411,12/04/2021,Same Day,147,Product_147,Sports,218.79,141.41,2,,675,6
1507,Customer_3739,39,Aswan,29-10-2023,0,13249,29-10-2023,Same Day,145,Product_145,Clothing,712.5,393.09,2,,349,4
2313,Customer_3740,45,Giza,09-04-2020,0,10474,09-04-2020,Express,141,Product_141,Electronics,1477.25,822.06,2,0.1,435,4
1294,Customer_3741,28,Alexandria,04-04-2020,0,13644,04-04-2020,Express,102,Product_102,Electronics,796.19,442.47,5,,511,5
2474,Customer_3742,28,Aswan,07/22/2020,0,12452,07/22/2020,Express,119,Product_119,Electronics,1125.73,560.16,1,,551,6
1903,Customer_3743,79,Luxor,07/06/2023,1,12083,07/06/2023,Express,116,Product_116,Elec,1040.26,,3,,545,1
2238,Customer_3744,67,Luxor,30-07-2022,0,10357,30-07-2022,Same Day,143,Product_143,Sports,1282.37,756.03,4,,356,3
1973,CUSTOMER_3745,38,Cairo,03-02-2020,0,10557,03-02-2020,Express,144,Product_144,Sports,362.8,149.99,3,0.1,548,6
1631,  Customer_3746  ,62,Mansoura,11-09-2020,0,13678,11-09-2020,Express,125,Product_125,Home Appliances,1143.05,659.12,1,,566,5
2050,Customer_3747,58,Alexandria,19-11-2020,1,11350,19-11-2020,Standard,101,Product_101,Sports,1327.97,819.86,3,,639,2
1732,Customer_3748,30,Aswan,22-06-2022,0,11067,22-06-2022,Same Day,102,Product_102,Elec,298.69,151.41,4,0.1,371,3
2254,Customer_3749,29,Mansoura,23-07-2022,0,12367,23-07-2022,Same Day,148,Product_148,Sports,552.86,257.19,4,0.1,788,5
1320,Customer_3750,50,Cairo,02-01-2020,1,10737,02-01-2020,Same Day,127,Product_127,Clothing,1456.65,675.91,1,,715,4
1912,Customer_3751,43,Giza,05/26/2022,0,12705,05/26/2022,Standard,102,Product_102,Clothing,1182.14,501.88,4,,507,3
2256,CUSTOMER_3752,33,Mansoura,18-02-2021,0,12519,18-02-2021,Same Day,130,Product_130,Home Appliances,459.76,196.28,5,,329,8
1436,customer_3753,50,Cairo,11/11/2023,0,13340,11/11/2023,Same Day,110,Product_110,Elec,867.72,390.48,4,,417,1
1780,Customer_3754,18,Alexandria,27-09-2020,0,12572,27-09-2020,Express,119,Product_119,Sports,636.27,258.17,1,,438,6
2426,Customer_3755,41,Giza,08/24/2023,0,10024,08/24/2023,Same Day,142,Product_142,Home Appliances,760.45,364.92,1,,408,4
2076,Customer_3756,21,Luxor,09/10/2021,0,13844,09/10/2021,Express,116,Product_116,Home Appliances,564.99,277.93,3,,827,6
2336,Customer_3757,21,Cairo,21-11-2020,1,10639,21-11-2020,Standard,113,Product_113,Sports,455.03,317.87,4,,625,5
2304,  Customer_3758  ,29,Luxor,07/15/2021,0,11574,07/15/2021,Express,148,Product_148,Home Appliances,1028.41,717.32,4,,569,3
1725,Customer_3759,45,Giza,10-07-2020,0,13228,10-07-2020,Standard,108,Product_108,Electronics,1178.89,537.71,1,,504,9
1030,  Customer_3760  ,29,Cairo,02-09-2023,0,12923,02-09-2023,Standard,131,Product_131,Sports,1317.24,611.08,3,,487,2
1336,Customer_3761,21,Cairo,01/08/2022,1,11208,01/08/2022,Standard,145,Product_145,Clothing,275.23,150.71,3,,730,3
1182,Customer_3762,47,Giza,05/27/2021,0,10173,05/27/2021,Express,125,Product_125,Clothing,1243.14,552.74,5,,530,7
2046,  Customer_3763  ,62,Alexandria,17-06-2020,0,11417,17-06-2020,Standard,139,Product_139,Sports,419.46,231.21,5,,407,3
1543,Customer_3764,49,Cairo,01/31/2022,0,10185,01/31/2022,Express,121,Product_121,Home Appliances,669.64,348.09,1,,402,3
2469,Customer_3765,67,Giza,22-09-2023,0,11304,22-09-2023,Express,138,Product_138,Home Appliances,1357.09,675.0,3,,413,3
2097,Customer_3766,61,Mansoura,08/21/2023,0,11000,08/21/2023,Express,141,Product_141,Clothing,709.03,458.59,3,,484,3
2033,Customer_3767,32,Luxor,04-12-2020,0,13657,04-12-2020,Standard,129,Product_129,Clothing,335.74,217.71,5,0.05,968,4
2479,customer_3768,49,Cairo,16-04-2020,0,11318,16-04-2020,Express,106,Product_106,Electronics,281.81,196.24,5,0.05,378,3
1659,Customer_3769,38,Mansoura,22-03-2022,0,10527,22-03-2022,Express,118,Product_118,Home Appliances,735.83,343.58,1,,1016,3
1159,  Customer_3770  ,55,Cairo,05-07-2023,0,13259,05-07-2023,Standard,149,Product_149,Electronics,1155.88,770.37,3,,546,6
2037,Customer_3771,38,Alexandria,17-09-2021,1,13483,17-09-2021,Express,144,Product_144,Clothing,1495.95,839.76,1,0.1,1202,2
2201,Customer_3772,28,Giza,01/26/2024,0,13019,01/26/2024,Standard,135,Product_135,Clothing,1191.74,688.16,5,0.05,341,7
1411,Customer_3773,60,Cairo,03-12-2023,0,10683,03-12-2023,Standard,127,Product_127,Clothing,1321.67,884.05,4,0.2,395,4
2011,Customer_3774,44,Giza,24-04-2021,1,12233,24-04-2021,Standard,105,Product_105,Clothing,1134.36,774.53,5,,1348,5
1052,Customer_3775,30,Aswan,29-05-2022,1,11567,29-05-2022,Express,107,Product_107,Elec,1348.38,833.36,3,0.2,607,3
1407,Customer_3776,32,Cairo,09/04/2023,1,10574,09/04/2023,Express,110,Product_110,Clothing,160.63,81.01,1,,485,3
1846,Customer_3777,29,Alexandria,07/05/2020,0,12034,07/05/2020,Same Day,110,Product_110,Sports,1398.4,764.79,3,,441,3
2045,Customer_3778,24,Alexandria,12-12-2023,0,11884,12-12-2023,Same Day,128,Product_128,Home Appliances,624.79,365.2,5,,331,5
2053,customer_3779,32,Mansoura,13-07-2020,0,11324,13-07-2020,Same Day,136,Product_136,Clothing,1386.34,899.17,5,,519,3
1702,Customer_3780,45,Alexandria,01/03/2020,1,10308,01/03/2020,Standard,110,Product_110,Home Appliances,159.81,95.47,2,,387,5
1259,Customer_3781,40,Giza,13-03-2021,1,11212,13-03-2021,Same Day,135,Product_135,Clothing,1087.1,554.02,5,,462,2
2228,  Customer_3782  ,33,Aswan,03-09-2022,0,11841,03-09-2022,Express,135,Product_135,Electronics,1116.75,586.7,3,0.1,851,3
2082,Customer_3783,62,Alexandria,08-06-2020,0,11434,08-06-2020,Standard,137,Product_137,Home Appliances,1495.52,620.84,1,,398,8
2494,customer_3784,9,Cairo,09/28/2020,1,10537,09/28/2020,Standard,148,Product_148,Electronics,1164.84,788.92,1,0.2,876,3
1775,Customer_3785,44,Alexandria,30-04-2023,0,13458,30-04-2023,Express,120,Product_120,Clothing,604.73,257.88,2,,454,7
2489,Customer_3786,37,Aswan,08-04-2021,1,10857,08-04-2021,Same Day,113,Product_113,Sports,858.01,492.48,3,,347,5
2035,Customer_3787,25,Giza,11/29/2022,0,11574,11/29/2022,Same Day,111,Product_111,Sports,581.5,384.66,5,,548,8
2313,Customer_3788,45,Cairo,10/24/2023,0,10192,10/24/2023,Express,145,Product_145,Sports,334.23,175.89,4,,435,4
1849,Customer_3789,36,Mansoura,30-06-2022,0,11186,30-06-2022,Express,119,Product_119,Sports,410.33,262.63,1,0.05,554,3
1353,Customer_3790,58,Mansoura,20-01-2020,0,10052,20-01-2020,Same Day,128,Product_128,Sports,371.92,238.45,3,,836,3
2098,Customer_3791,53,Mansoura,01/17/2020,0,10474,01/17/2020,Express,138,Product_138,Electronics,845.78,353.5,2,,469,6
1872,Customer_3792,68,Cairo,11/25/2023,0,10173,11/25/2023,Same Day,145,Product_145,Sports,1363.93,714.21,4,0.05,403,5
2464,Customer_3793,32,Mansoura,04-12-2021,0,11219,04-12-2021,Express,104,Product_104,Clothing,1373.45,834.11,3,,388,6
1990,customer_3794,60,Alexandria,03-09-2020,1,13282,03-09-2020,Same Day,137,Product_137,Electronics,129.41,68.16,5,,1126,2
2264,Customer_3795,22,Cairo,14-05-2022,0,11813,14-05-2022,Express,119,Product_119,Electronics,165.85,93.46,1,,694,3
2017,Customer_3796,38,Cairo,22-11-2023,0,10699,22-11-2023,Standard,137,Product_137,Sports,405.42,234.47,5,,406,3
2177,Customer_3797,33,Cairo,27-09-2020,0,12437,27-09-2020,Standard,114,Product_114,Home Appliances,419.84,186.98,2,,666,6
2119,Customer_3798,49,Luxor,09/05/2022,1,13379,09/05/2022,Standard,131,Product_131,Clothing,187.59,98.22,1,,849,3
1293,CUSTOMER_3799,48,Giza,25-05-2020,1,10456,25-05-2020,Express,128,Product_128,Electronics,613.27,250.54,4,,1682,2
1208,CUSTOMER_3800,26,Luxor,13-04-2021,1,11354,13-04-2021,Same Day,136,Product_136,Clothing,902.2,401.38,1,,728,2
2366,Customer_3801,49,Luxor,02/23/2022,1,13797,02/23/2022,Same Day,144,Product_144,Home Appliances,888.34,491.85,5,0.05,1043,3
2111,  Customer_3802  ,34,Luxor,07/01/2020,0,11518,07/01/2020,Same Day,138,Product_138,Electronics,837.97,479.38,3,0.1,648,4
1817,Customer_3803,27,Giza,05-02-2024,0,13400,05-02-2024,Standard,119,Product_119,Clothing,541.07,240.16,3,,331,1
1389,Customer_3804,39,Luxor,07/28/2020,0,13100,07/28/2020,Standard,142,Product_142,Sports,1074.36,673.29,3,,789,5
1324,Customer_3805,17,Mansoura,07/30/2020,1,13754,07/30/2020,Same Day,101,Product_101,Electronics,1248.4,639.05,2,,1616,2
1939,Customer_3806,53,Cairo,10/03/2021,0,12169,10/03/2021,Express,123,Product_123,Electronics,552.1,373.33,2,,364,5
1888,Customer_3807,39,Cairo,22-01-2022,1,13529,22-01-2022,Express,128,Product_128,Electronics,174.03,,3,,1062,4
2180,Customer_3808,39,Alexandria,04-09-2021,1,12465,04-09-2021,Same Day,148,Product_148,Electronics,479.68,213.43,4,0.1,992,4
1667,  Customer_3809  ,38,Aswan,07-10-2020,1,10158,07-10-2020,Same Day,104,Product_104,Sports,249.18,156.33,5,0.1,437,3
1632,Customer_3810,64,Mansoura,02/22/2022,0,12645,02/22/2022,Express,141,Product_141,Home Appliances,727.67,415.02,4,,723,4
1576,Customer_3811,62,Giza,09/29/2020,1,11837,09/29/2020,Same Day,118,Product_118,Home Appliances,276.11,142.47,3,,1555,2
1136,  Customer_3812  ,60,Aswan,06-08-2023,0,10515,06-08-2023,Express,149,Product_149,Clothing,721.12,365.45,5,,343,6
1427,Customer_3813,38,Cairo,10/18/2023,0,11025,10/18/2023,Express,147,Product_147,Sports,370.45,164.94,2,0.1,441,4
2475,Customer_3814,23,Luxor,10/19/2020,0,13716,10/19/2020,Standard,139,Product_139,Sports,1121.16,563.1,1,0.1,1041,5
1611,Customer_3815,39,Alexandria,05/20/2020,1,13373,05/20/2020,Standard,125,Product_125,Clothing,89.97,,1,,588,3
1910,Customer_3816,44,Alexandria,12/22/2022,0,13150,12/22/2022,Standard,118,Product_118,Sports,854.38,470.52,5,,741,5
1818,customer_3817,52,Cairo,27-02-2023,1,10658,27-02-2023,Same Day,106,Product_106,Sports,295.76,197.87,4,,674,3
1140,Customer_3818,44,Mansoura,18-01-2020,0,10677,18-01-2020,Express,119,Product_119,Elec,51.44,32.85,5,,857,6
2106,Customer_3819,24,Aswan,06/03/2023,0,10314,06/03/2023,Same Day,112,Product_112,Electronics,1310.34,535.35,4,,578,1
1176,customer_3820,31,Alexandria,08/24/2023,1,13821,08/24/2023,Same Day,125,Product_125,Electronics,1023.72,680.14,4,,496,5
1197,Customer_3821,30,Cairo,12/02/2020,0,12375,12/02/2020,Same Day,135,Product_135,Sports,193.47,103.64,1,,623,6
1623,Customer_3822,48,Mansoura,06/20/2022,0,10275,06/20/2022,Express,101,Product_101,Sports,1012.9,,2,,556,5
1690,Customer_3823,48,Cairo,20-12-2021,1,12763,20-12-2021,Standard,105,Product_105,Home Appliances,936.89,586.23,3,,1108,4
2444,Customer_3824,50,Cairo,19-01-2024,0,10451,19-01-2024,Express,101,Product_101,Electronics,736.37,365.87,2,,348,2
1400,Customer_3825,44,Mansoura,03/12/2021,0,11588,03/12/2021,Express,108,Product_108,Clothing,657.92,313.17,3,,438,9
1470,Customer_3826,9,Mansoura,10-07-2023,0,10485,10-07-2023,Same Day,139,Product_139,Sports,1336.25,599.17,1,,344,7
1217,Customer_3827,14,Mansoura,06-11-2020,0,11130,06-11-2020,Same Day,147,Product_147,Electronics,405.46,221.38,3,0.1,483,5
1928,Customer_3828,37,Cairo,04/23/2022,0,10566,04/23/2022,Standard,143,Product_143,Home Appliances,627.55,268.6,4,,381,6
1631,Customer_3829,41,Alexandria,15-06-2023,0,10245,15-06-2023,Express,118,Product_118,Electronics,527.22,335.15,5,,566,5
1950,Customer_3830,58,Giza,07-11-2023,0,12982,07-11-2023,Standard,146,Product_146,Home Appliances,1168.24,632.25,3,,421,4
1905,customer_3831,41,Giza,06/25/2022,0,10888,06/25/2022,Same Day,109,Product_109,Home Appliances,1378.87,736.44,2,,526,4
1174,customer_3832,25,Cairo,03/20/2021,1,12211,03/20/2021,Same Day,105,Product_105,Sports,1282.18,513.59,1,,626,4
1022,Customer_3833,49,Cairo,06/26/2020,0,12574,06/26/2020,Standard,104,Product_104,Home Appliances,1206.67,778.74,1,,414,5
1234,Customer_3834,39,Alexandria,24-07-2020,1,10000,24-07-2020,Standard,144,Product_144,Home Appliances,1480.85,811.29,5,0.1,1041,6
2036,Customer_3835,33,Mansoura,13-10-2020,0,12910,13-10-2020,Express,129,Product_129,Clothing,1060.86,564.34,4,,386,6
2124,Customer_3836,15,Cairo,09/09/2020,0,12184,09/09/2020,Standard,101,Product_101,Home Appliances,1139.03,715.78,4,0.1,633,4
1928,Customer_3837,41,Luxor,04/22/2023,0,10150,04/22/2023,Standard,130,Product_130,Clothing,1475.06,617.86,1,,381,6
1522,Customer_3838,43,Mansoura,02/04/2024,0,13251,02/04/2024,Express,145,Product_145,Clothing,60.14,30.67,4,,332,2
2475,Customer_3839,25,Cairo,25-02-2022,0,13993,25-02-2022,Same Day,101,Product_101,Elec,969.37,555.18,5,,1041,5
1430,CUSTOMER_3840,51,Luxor,20-12-2021,0,11767,20-12-2021,Express,103,Product_103,Elec,1121.51,603.57,1,0.05,466,3
1792,Customer_3841,49,Aswan,29-05-2022,1,13051,29-05-2022,Same Day,122,Product_122,Sports,1380.85,627.58,4,0.2,948,4
1532,Customer_3842,40,Alexandria,06-10-2021,0,11510,06-10-2021,Same Day,108,Product_108,Sports,1331.57,652.18,3,0.1,547,3
1978,customer_3843,40,Luxor,10/13/2020,1,13771,10/13/2020,Standard,118,Product_118,Sports,1270.84,622.79,3,,1541,1
2316,Customer_3844,54,Cairo,22-05-2021,0,13089,22-05-2021,Standard,125,Product_125,Home Appliances,1421.4,991.56,4,,512,4
1809,Customer_3845,45,Giza,07/21/2021,1,11248,07/21/2021,Standard,148,Product_148,Electronics,829.2,412.82,3,,1260,1
1912,Customer_3846,29,Cairo,08/13/2023,0,11128,08/13/2023,Standard,120,Product_120,Home Appliances,60.03,27.71,5,,507,3
2124,  Customer_3847  ,37,Giza,06/21/2020,0,10998,06/21/2020,Standard,131,Product_131,Electronics,66.03,42.71,2,,633,4
2327,customer_3848,48,Alexandria,23-05-2021,0,13789,23-05-2021,Same Day,130,Product_130,Home Appliances,839.73,441.99,5,,365,7
1870,  Customer_3849  ,9,Alexandria,07-02-2023,0,10697,07-02-2023,Express,116,Product_116,Sports,681.14,363.16,5,,694,4
1539,Customer_3850,26,Mansoura,15-05-2023,0,11088,15-05-2023,Standard,102,Product_102,Elec,704.31,397.7,4,,597,6
2023,Customer_3851,50,Mansoura,13-05-2023,0,12380,13-05-2023,Same Day,117,Product_117,Electronics,630.59,364.93,5,,599,3
2378,customer_3852,58,Giza,16-01-2024,0,12419,16-01-2024,Standard,110,Product_110,Clothing,1380.7,796.89,4,0.05,351,4
2326,Customer_3853,55,Giza,29-05-2023,0,11230,29-05-2023,Express,107,Product_107,Electronics,570.8,234.23,1,,391,7
1226,Customer_3854,53,Alexandria,06-08-2021,0,13300,06-08-2021,Same Day,142,Product_142,elect,1291.53,833.88,4,,776,6
2259,Customer_3855,41,Luxor,11/15/2023,0,12628,11/15/2023,Express,109,Product_109,Home Appliances,1359.15,623.11,4,,413,2
1872,  Customer_3856  ,24,Giza,02/24/2020,0,13213,02/24/2020,Standard,117,Product_117,Sports,774.28,377.62,1,,403,5
1891,Customer_3857,37,Giza,10-09-2023,0,13789,10-09-2023,Same Day,109,Product_109,Clothing,698.06,315.54,2,,431,5
2478,Customer_3858,10,Luxor,09/09/2021,0,10685,09/09/2021,Express,109,Product_109,Home Appliances,1153.48,726.83,1,0.1,653,5
2036,  Customer_3859  ,59,Mansoura,02/24/2021,0,12756,02/24/2021,Standard,137,Product_137,Electronics,1076.56,619.13,4,,386,6
1209,Customer_3860,27,Mansoura,26-11-2022,0,13402,26-11-2022,Standard,124,Product_124,Home Appliances,526.38,329.82,3,,649,5
1740,Customer_3861,31,Giza,27-05-2023,1,10927,27-05-2023,Same Day,139,Product_139,Sports,198.69,118.42,4,,585,2
1396,  Customer_3862  ,55,Mansoura,09-11-2022,0,11842,09-11-2022,Standard,111,Product_111,Clothing,434.04,187.18,1,,384,7
2123,CUSTOMER_3863,15,Mansoura,21-01-2021,1,11732,21-01-2021,Express,108,Product_108,Home Appliances,239.99,117.7,4,,1257,5
1030,Customer_3864,22,Aswan,03/13/2022,0,10739,03/13/2022,Standard,125,Product_125,Electronics,477.36,263.59,1,,487,2
1897,Customer_3865,44,Mansoura,08/28/2021,1,10270,08/28/2021,Express,146,Product_146,Home Appliances,429.64,211.16,5,,1003,4
1648,Customer_3866,47,Alexandria,08/16/2023,0,11972,08/16/2023,Express,102,Product_102,Electronics,974.68,450.49,2,0.2,504,4
1328,Customer_3867,38,Cairo,04/21/2020,0,10710,04/21/2020,Express,110,Product_110,Clothing,1434.02,947.81,2,,732,4
2189,Customer_3868,39,Giza,05-05-2021,0,10324,05-05-2021,Express,124,Product_124,Clothing,1044.33,652.01,1,,376,3
2482,Customer_3869,59,Giza,10-10-2022,0,10989,10-10-2022,Same Day,148,Product_148,Home Appliances,1393.64,701.79,2,,618,5
1951,Customer_3870,49,Alexandria,03/01/2022,0,11550,03/01/2022,Express,116,Product_116,Clothing,1186.99,747.21,3,,702,5
2123,Customer_3871,47,Cairo,18-08-2020,1,10797,18-08-2020,Same Day,119,Product_119,Sports,1105.42,650.28,3,,1257,5
1620,Customer_3872,51,Cairo,08-05-2021,0,11869,08-05-2021,Same Day,131,Product_131,Home Appliances,650.39,260.89,2,0.05,433,3
2196,Customer_3873,35,Alexandria,20-10-2022,1,12967,20-10-2022,Same Day,111,Product_111,Electronics,520.95,267.81,1,0.05,572,4
1161,customer_3874,72,Luxor,30-07-2023,0,13799,30-07-2023,Standard,106,Product_106,Home Appliances,1277.1,622.13,3,,455,6
1775,CUSTOMER_3875,5,Luxor,01-05-2023,0,12594,01-05-2023,Express,106,Product_106,Electronics,1362.82,634.22,2,,454,7
2286,customer_3876,61,Cairo,25-05-2020,1,11092,25-05-2020,Standard,132,Product_132,Clothing,705.23,335.32,4,0.2,1233,2
1273,  Customer_3877  ,53,Luxor,12/17/2022,0,12955,12/17/2022,Express,139,Product_139,Electronics,63.14,43.11,3,0.1,746,4
